kode_kab,kode_instansi,unit_kerja,email,telp
3276,3201185,RS UMUM MEILIA,umummeilia@gmail.com,081233256059
3276,3201196,RS UMUM BUNDA MARGONDA,umumbundamargonda@gmail.com,081255494540
3201,3201207,RS UMUM MH. THAMRIN,umummhthamrin@gmail.com,081274432601
3271,3201218,RS UMUM ISLAM BOGOR,umumislambogor@gmail.com,081258853978
3201,3201229,RS UMUM CITAMA,umumcitama@gmail.com,081268682648
3201,3201230,RS UMUM SENTRA MEDIKA CIBINONG,umumsentramedikacibinong@gmail.com,081257536965
3201,3201231,RS SENTOSA,sentosa@gmail.com,081201045804
3201,3201232,RS UMUM DAERAH CILEUNGSI,umumdaerahcileungsi@gmail.com,081204324873
3201,3201233,RS UMUM RUMAH SEHAT TERPADU DOMPET DHUAFA,umumrumahsehatterpadudomp@gmail.com,081235480989
3201,3201235,RS UMUM DR. SISMADI,umumdrsismadi@gmail.com,081294343028
3271,3201236,RS UMUM MEDIKA DRAMAGA,umummedikadramaga@gmail.com,081251769328
3201,3201238,RS UMUM HERMINA MEKARSARI,umumherminamekarsari@gmail.com,081293302051
3201,3201239,RS IBU DAN ANAK ASSALAM,ibudananakassalam@gmail.com,081220559633
3271,3201240,RS UMUM JULIANA,umumjuliana@gmail.com,081269354610
3271,3201241,RS UMUM UMMI,umumummi@gmail.com,081219851188
3201,3201242,RS IBU DAN ANAK KENARI GRAHA MEDIKA,ibudananakkenarigrahamedi@gmail.com,081203609064
3271,3201243,RS IBU DAN ANAK SAWOJAJAR,ibudananaksawojajar@gmail.com,081231644776
3201,3201244,RS UMUM PERMATA JONGGOL,umumpermatajonggol@gmail.com,081236714800
3201,3201245,RS UMUM KARYA BHAKTI PRATIWI,umumkaryabhaktipratiwi@gmail.com,081255614351
3271,3201246,RS IBU DAN ANAK BUNDA SURYATNI,ibudananakbundasuryatni@gmail.com,081274447817
3201,3201247,RS EMC SENTUL,emcsentul@gmail.com,081285467736
3201,3201249,RS UMUM ASYSYIFAA,umumasysyifaa@gmail.com,081251742934
3201,3201250,RS HELSA CITEUREUP,helsaciteureup@gmail.com,081246023029
3271,3201251,RS UMUM SILOAM HOSPITALS BOGOR,umumsiloamhospitalsbogor@gmail.com,081274456417
3201,3201252,RS HARAPAN SEHATI,harapansehati@gmail.com,081224151551
3271,3201254,BOGOR SENIOR HOSPITAL,bogorseniorhospital@gmail.com,081259607052
3276,3201256,RS UNIVERSITAS INDONESIA,universitasindonesia@gmail.com,081295955078
3271,3201257,RS IBU DAN ANAK NURAIDA,ibudananaknuraida@gmail.com,081202713764
3201,3201258,RS EKA HOSPITAL,ekahospital@gmail.com,081257447521
3201,3201259,RS PENA 98,pena98@gmail.com,081287355680
3201,3201271,RS ISLAM AYSHA,islamaysha@gmail.com,081283548835
3202,3202014,RS UMUM DAERAH SEKARWANGI,umumdaerahsekarwangi@gmail.com,081252724383
3202,3202040,RS UMUM DAERAH PALABUHANRATU,umumdaerahpalabuhanratu@gmail.com,081232098643
3202,3202051,RS UMUM DAERAH JAMPANG KULON,umumdaerahjampangkulon@gmail.com,081218747330
3202,3202062,RS UMUM HERMINA SUKABUMI,umumherminasukabumi@gmail.com,081251936620
3202,3202073,RS UMUM BETHA MEDIKA,umumbethamedika@gmail.com,081298654946
3202,3202084,RS UMUM BHAKTI MEDICARE,umumbhaktimedicare@gmail.com,081295538703
3202,3202086,RS UMUM KARTIKA CIBADAK,umumkartikacibadak@gmail.com,081248512741
3202,3202087,RS UMUM DAERAH SAGARANTEN,umumdaerahsagaranten@gmail.com,081242464692
3202,3202088,RS PRIMAYA SUKABUMI,primayasukabumi@gmail.com,081285192111
3203,3203015,RS UMUM DAERAH SAYANG,umumdaerahsayang@gmail.com,081247350327
3203,3203037,RS UMUM DAERAH CIMACAN,umumdaerahcimacan@gmail.com,081208436741
3203,3203038,RS UMUM DR. HAFIZ,umumdrhafiz@gmail.com,081218167752
3203,3203039,RS UMUM DAERAH PAGELARAN,umumdaerahpagelaran@gmail.com,081234612449
3203,3203041,RS BHAYANGKARA CIANJUR,bhayangkaracianjur@gmail.com,081204080533
3204,3204016,RS UMUM DAERAH MAJALAYA,umumdaerahmajalaya@gmail.com,081262915073
3273,3204041,RS UMUM KEBONJATI,umumkebonjati@gmail.com,081240996000
3277,3204075,RS UMUM MITRA KASIH,umummitrakasih@gmail.com,081210975554
3204,3204086,RS UMUM DAERAH AL IHSAN PROVINSI JAWA BARAT,umumdaerahalihsanprovinsi@gmail.com,081233514932
3204,3204090,RS UMUM DAERAH OTO ISKANDAR DI NATA,umumdaerahotoiskandardina@gmail.com,081251307470
3204,3204101,RS UMUM DAERAH CICALENGKA,umumdaerahcicalengka@gmail.com,081246681303
3273,3204123,RS UMUM HUMANA PRIMA,umumhumanaprima@gmail.com,081235462066
3273,3204124,RS GIGI DAN MULUT MARANATHA,gigidanmulutmaranatha@gmail.com,081277675233
3273,3204129,RS IBU DAN ANAK GRHA BUNDA,ibudananakgrhabunda@gmail.com,081206937861
3273,3204130,RS MATA BANDUNG EYE CENTER,matabandungeyecenter@gmail.com,081234582453
3204,3204133,RS UNGGUL KARSA MEDIKA,unggulkarsamedika@gmail.com,081213643267
3204,3204134,RS UMUM DAERAH KESEHATAN KERJA,umumdaerahkesehatankerja@gmail.com,081277892942
3204,3204135,RS UMUM KARYA PANGALENGAN BHAKTI SEHAT,umumkaryapangalenganbhakt@gmail.com,081212544307
3273,3204136S,RS DARURAT COVID-19 SECAPAAD HEGARMANAH,daruratcovid19secapaadheg@gmail.com,081209397397
3273,3204137,RS KARTINI,kartini@gmail.com,081244347477
3204,3204154,RS UMUM TNI AU LANUD SULAIMAN,umumtniaulanudsulaiman@gmail.com,081252417059
3204,3204165,RS HERMINA SOREANG,herminasoreang@gmail.com,081241989330
3205,3205010,RS UMUM DAERAH DR. SLAMET GARUT,umumdaerahdrslametgarut@gmail.com,081203787571
3205,3205021,RS UMUM TK. IV GUNTUR,umumtkivguntur@gmail.com,081222557420
3205,3205022,RS UMUM DAERAH PAMEUNGPEUK PROV. JABAR,umumdaerahpameungpeukprov@gmail.com,081283695986
3205,3205023,RS UMUM NURHAYATI GARUT,umumnurhayatigarut@gmail.com,081262435351
3205,3205024,RS UMUM ANNISA QUEEN,umumannisaqueen@gmail.com,081222580547
3205,3205026,RS UMUM INTAN HUSADA,umumintanhusada@gmail.com,081257530296
3205,3205027,RS MEDINA,medina@gmail.com,081208389846
3278,3206011,RS UMUM DAERAH DR. SOEKARDJO,umumdaerahdrsoekardjo@gmail.com,081291113235
3206,3206023,RS UMUM DAERAH SINGAPARNA MEDIKA CITRAUTAMA,umumdaerahsingaparnamedik@gmail.com,081229667103
3278,3206055,RS UMUM ISLAM HJ. SITI MUNIROH,umumislamhjsitimuniroh@gmail.com,081235190835
3278,3206070,RS UMUM JASA KARTINI,umumjasakartini@gmail.com,081279726178
3278,3206083,RS IBU DAN ANAK DR. HJ. KARMINI EH,ibudananakdrhjkarminieh@gmail.com,081243738825
3206,3206084,RS IBU DAN ANAK RESPATI,ibudananakrespati@gmail.com,081277084359
3207,3207012,RS UMUM DAERAH KAB. CIAMIS,umumdaerahkabciamis@gmail.com,081292292791
3279,3207023,RS UMUM DAERAH BANJAR,umumdaerahbanjar@gmail.com,081291358067
3207,3207045,RS UMUM PERMATA BUNDA,umumpermatabunda@gmail.com,081226658083
3207,3207056,RS UMUM AL-ARIF,umumalarif@gmail.com,081200345572
3207,3207057,RS UMUM DADI KELUARGA CIAMIS,umumdadikeluargaciamis@gmail.com,081250747454
3207,3207059,RS KHUSUS BEDAH RSOP CIAMIS,khususbedahrsopciamis@gmail.com,081266138161
3207,3207060,RS UMUM DAERAH KAWALI,umumdaerahkawali@gmail.com,081299784709
3208,3208013,RS UMUM DAERAH 45 KUNINGAN,umumdaerah45kuningan@gmail.com,081289554025
3208,3208024,RS UMUM WIJAYA KUSUMAH,umumwijayakusumah@gmail.com,081218641568
3208,3208035,RS UMUM SEKAR KAMULYAN,umumsekarkamulyan@gmail.com,081215858164
3208,3208046,RS UMUM JUANDA,umumjuanda@gmail.com,081274514015
3208,3208057,RS UMUM EL-SYIFA,umumelsyifa@gmail.com,081299122867
3208,3208058,RS UMUM KUNINGAN MEDICAL CENTER,umumkuninganmedicalcenter@gmail.com,081291917981
3208,3208059,RS UMUM DAERAH LINGGAJATI KUNINGAN,umumdaerahlinggajatikunin@gmail.com,081244763980
3208,3208060,RS UMUM KMC LURAGUNG,umumkmcluragung@gmail.com,081242166373
3208,3208061,RS JANTUNG HASNA MEDIKA KUNINGAN,jantunghasnamedikakuninga@gmail.com,081207000316
3208,3208063,RS MITRA HUSADA CIAWIGEBANG,mitrahusadaciawigebang@gmail.com,081272943770
3208,3208064,RS UMUM ARIA KAMUNING,umumariakamuning@gmail.com,081282360118
3208,3208065,RS PERMATA KUNINGAN,permatakuningan@gmail.com,081207902480
3209,3209014,RS UMUM DAERAH WALED,umumdaerahwaled@gmail.com,081262186139
3209,3209025,RS PERTAMINA CIREBON,pertaminacirebon@gmail.com,081221364681
3209,3209036,RS PARU PROVINSI JAWA BARAT,paruprovinsijawabarat@gmail.com,081297117462
3209,3209040,RS UMUM DAERAH ARJAWINANGUN,umumdaeraharjawinangun@gmail.com,081299546590
3209,3209051,RS UMUM MITRA PLUMBON,umummitraplumbon@gmail.com,081248586895
3209,3209052,RS UMUM UNIVERSITAS MUHAMMADIYAH CIREBON,umumuniversitasmuhammadiy@gmail.com,081289714460
3209,3209053,RS UMUM KHALISHAH,umumkhalishah@gmail.com,081217410351
3209,3209054,RS UMUM PERMATA CIREBON,umumpermatacirebon@gmail.com,081261346289
3209,3209055,RS PASAR MINGGU CIREBON,pasarminggucirebon@gmail.com,081251262181
3209,3209133,RS UMUM SUMBER WARAS,umumsumberwaras@gmail.com,081271705777
3210,3210014,RS UMUM DAERAH MAJALENGKA,umumdaerahmajalengka@gmail.com,081294959775
3210,3210025,RS UMUM DAERAH CIDERES,umumdaerahcideres@gmail.com,081232602353
3210,3210036,RS BEDAH BUDI KASIH,bedahbudikasih@gmail.com,081209757813
3210,3210037,RS MITRA PLUMBON MAJALENGKA,mitraplumbonmajalengka@gmail.com,081249350568
3210,3210038,RS IBU DAN ANAK LIVASYA,ibudananaklivasya@gmail.com,081298239885
3211,3211015,RS UMUM DAERAH SUMEDANG,umumdaerahsumedang@gmail.com,081298300523
3211,3211026,RS UMUM PAKUWON,umumpakuwon@gmail.com,081294361175
3211,3211027,RS UMUM HARAPAN KELUARGA,umumharapankeluarga@gmail.com,081256711839
3212,3212016,RS UMUM DAERAH KAB. INDRAMAYU,umumdaerahkabindramayu@gmail.com,081231195555
3212,3212031,RS UMUM DAERAH M. A. SENTOT PATROL,umumdaerahmasentotpatrol@gmail.com,081200516330
3212,3212042,RS UMUM BHAYANGKARA INDRAMAYU,umumbhayangkaraindramayu@gmail.com,081262696590
3212,3212053,RS UMUM PERMATA MEDICAL CENTER,umumpermatamedicalcenter@gmail.com,081254876555
3212,3212054,RS UMUM MM INDRAMAYU,umummmindramayu@gmail.com,081227247344
3212,3212055,RS UMUM PERTAMINA BALONGAN INDRAMAYU,umumpertaminabalonganindr@gmail.com,081293272043
3212,3212056,RS UMUM DAERAH MURSID IBNU SYAFIUDDIN,umumdaerahmursidibnusyafi@gmail.com,081284980914
3212,3212057,RS SYAHID AL IRSYAD,syahidalirsyad@gmail.com,081250408935
3212,3212058,RS IBU DAN ANAK IRHAMNA INDRAMAYU,ibudananakirhamnaindramay@gmail.com,081256466257
3212,3212059,RS MITRA PLUMBON INDRAMAYU,mitraplumbonindramayu@gmail.com,081222734551
3212,3212060,RS SENTRA MEDIKA LANGUT,sentramedikalangut@gmail.com,081267991680
3212,3212071,RS ISLAM ZAM-ZAM MUHAMMADIYAH JATIBARANG,islamzamzammuhammadiyahja@gmail.com,081294170540
3213,3213010,RS UMUM DAERAH SUBANG,umumdaerahsubang@gmail.com,081210242133
3213,3213021,RS UMUM PTPN VIII,umumptpnviii@gmail.com,081205099936
3213,3213032,RS UMUM TNI AU LANUD SURYADARMA,umumtniaulanudsuryadarma@gmail.com,081270600328
3213,3213044,RS UMUM MUTIARA HATI,umummutiarahati@gmail.com,081214795033
3213,3213045,RS UMUM PAMANUKAN MEDICAL CENTER (PMC),umumpamanukanmedicalcente@gmail.com,081289007306
3213,3213047,RS UMUM HAJI SYAIFUL ANWAR,umumhajisyaifulanwar@gmail.com,081224996033
3213,3213048,RS UMUM KHARISMA,umumkharisma@gmail.com,081244254813
3213,3213049,RS KHUSUS IBU DAN ANAK GRHA MUTIARA,khususibudananakgrhamutia@gmail.com,081277275500
3213,3213050,RS INDO SEHAT 2003,indosehat2003@gmail.com,081224262625
3213,3213061,RS RAYHAN,rayhan@gmail.com,081200490024
3214,3214011,RS UMUM DAERAH BAYU ASIH,umumdaerahbayuasih@gmail.com,081250148889
3214,3214031,RS UMUM SILOAM PURWAKARTA,umumsiloampurwakarta@gmail.com,081224577088
3214,3214032,RS UMUM DR. ABDUL RADJAK,umumdrabdulradjak@gmail.com,081273202718
3214,3214033,RS UMUM ASRI PURWAKARTA,umumasripurwakarta@gmail.com,081238720146
3214,3214034,RS UMUM RAMA HADI,umumramahadi@gmail.com,081237312063
3214,3214035,RS UMUM AMIRA,umumamira@gmail.com,081211682487
3214,3214036,RS IBU DAN ANAK DIAN,ibudananakdian@gmail.com,081240916060
3214,3214037,RS UMUM HOLISTIC PURWAKARTA,umumholisticpurwakarta@gmail.com,081258655442
3214,3214038,RS UMUM BHAKTI HUSADA II PURWAKARTA,umumbhaktihusadaiipurwaka@gmail.com,081274237897
3214,3214040,RS UMUM KARINA MEDIKA,umumkarinamedika@gmail.com,081214383455
3214,3214041,RS IBU DAN ANAK BUNDA FATHIA,ibudananakbundafathia@gmail.com,081286484341
3215,3215012,RS UMUM DAERAH KARAWANG,umumdaerahkarawang@gmail.com,081227794603
3215,3215023,RS UMUM BAYUKARTA,umumbayukarta@gmail.com,081207430721
3215,3215045,RS UMUM DEWI SRI,umumdewisri@gmail.com,081248407197
3215,3215056,RS UMUM KARYA HUSADA,umumkaryahusada@gmail.com,081226951999
3215,3215067,RS UMUM PROKLAMASI,umumproklamasi@gmail.com,081213453844
3215,3215078,RS UMUM ISLAM KARAWANG,umumislamkarawang@gmail.com,081289750434
3215,3215089,RS UMUM SARASWATI,umumsaraswati@gmail.com,081279966831
3215,3215100,RS UMUM DELIMA ASIH SISMA MEDIKA,umumdelimaasihsismamedika@gmail.com,081251017293
3215,3215112,RS IBU DAN ANAK DR. DJOKO PRAMONO,ibudananakdrdjokopramono@gmail.com,081224402047
3215,3215123,RS UMUM CITRA SARI HUSADA,umumcitrasarihusada@gmail.com,081239713431
3215,3215134,RS UMUM IZZA,umumizza@gmail.com,081214111751
3215,3215145,RS UMUM MANDAYA,umummandaya@gmail.com,081296282698
3215,3215146,RS KHUSUS PARU KABUPATEN KARAWANG,khususparukabupatenkarawa@gmail.com,081251685157
3215,3215156,RS UMUM LIRA MEDIKA,umumliramedika@gmail.com,081231692516
3215,3215158,RS UMUM FIKRI MEDIKA,umumfikrimedika@gmail.com,081206747344
3215,3215160,RS UMUM PURI ASIH,umumpuriasih@gmail.com,081207283518
3215,3215161,RS UMUM MITRA FAMILY,umummitrafamily@gmail.com,081253408096
3215,3215162,RS UMUM HELSA,umumhelsa@gmail.com,081285114472
3215,3215163,RS IBU DAN ANAK SENTUL,ibudananaksentul@gmail.com,081206775897
3215,3215164,RS UMUM ROSELA,umumrosela@gmail.com,081234518896
3215,3215165,RS UMUM SENTRAL MEDIKA,umumsentralmedika@gmail.com,081219940275
3215,3215167,RS UMUM AMANDA MITRA KELUARGA,umumamandamitrakeluarga@gmail.com,081208518281
3215,3215169,RS HERMINA KARAWANG,herminakarawang@gmail.com,081291466490
3215,3215170,RS PRIMAYA KARAWANG,primayakarawang@gmail.com,081246371596
3215,3215171,RS PERMATA KELUARGA KARAWANG,permatakeluargakarawang@gmail.com,081227795809
3216,3216072,RS UMUM BHAKTI HUSADA,umumbhaktihusada@gmail.com,081210608788
3216,3216104,RS UMUM KARYA MEDIKA,umumkaryamedika@gmail.com,081261112740
3216,3216126,RS UMUM ANNISA,umumannisa@gmail.com,081227590600
3216,3216152,SILOAM HOSPITALS LIPPO CIKARANG,siloamhospitalslippocikar@gmail.com,081294548097
3216,3216163,RS UMUM SENTRA MEDIKA,umumsentramedika@gmail.com,081248925880
3275,3216174,RS UMUM RAWA LUMBU,umumrawalumbu@gmail.com,081221773894
3216,3216185,RS UMUM HOSANA MEDICA,umumhosanamedica@gmail.com,081297845114
3275,3216218,RS UMUM ANANDA,umumananda@gmail.com,081234501514
3216,3216252,RS UMUM DAERAH KAB.BEKASI,umumdaerahkabbekasi@gmail.com,081248842518
3275,3216285,RS UMUM ST. ELISABETH,umumstelisabeth@gmail.com,081237147049
3216,3216318,RS UMUM HERMINA GRAND WISATA,umumherminagrandwisata@gmail.com,081260263787
3275,3216329,RS UMUM PERMATA CIBUBUR,umumpermatacibubur@gmail.com,081228172865
3216,3216340,RS UMUM MEDIROSSA CIKARANG,umummedirossacikarang@gmail.com,081210831057
3216,3216351,RS UMUM KARTIKA HUSADA,umumkartikahusada@gmail.com,081279753042
3216,3216362,RS UMUM KARYA MEDIKA II,umumkaryamedikaii@gmail.com,081244956210
3216,3216374,RS UMUM MULTAZAM MEDIKA,umummultazammedika@gmail.com,081230681140
3216,3216385,RS UMUM HARAPAN KELUARGA JABABEKA,umumharapankeluargajababe@gmail.com,081280718102
3216,3216386,RS AMANDA CIKARANG SELATAN,amandacikarangselatan@gmail.com,081262921530
3216,3216387,RS UMUM DOKTER ADAM TALIB,umumdokteradamtalib@gmail.com,081228318961
3216,3216388,RS UMUM CIBITUNG MEDIKA,umumcibitungmedika@gmail.com,081244276040
3275,3216389,RS UMUM HERMINA GALAXY,umumherminagalaxy@gmail.com,081264031421
3216,3216393,RS UMUM MITRA KELUARGA CIKARANG,umummitrakeluargacikarang@gmail.com,081248991158
3275,3216396,RS IBU DAN ANAK TAMAN HARAPAN BARU,ibudananaktamanharapanbar@gmail.com,081257234873
3216,3216397,RS UMUM ASRI MEDIKA,umumasrimedika@gmail.com,081296484429
3216,3216399,RS MITRA MEDIKA NAROM,mitramedikanarom@gmail.com,081299338465
3216,3216400,RS UNI MEDIKA SETU BEKASI,unimedikasetubekasi@gmail.com,081235354535
3275,3216402,RS UMUM ANNA MEDIKA,umumannamedika@gmail.com,081275845349
3216,3216406,RS UMUM METRO HOSPITALS,umummetrohospitals@gmail.com,081255484086
3216,3216407,RS CAHAYA MEDIKA,cahayamedika@gmail.com,081214156893
3216,3216408,RS UMUM HARAPAN MULIA,umumharapanmulia@gmail.com,081250570997
3216,3216409,RS UMUM CIKARANG MEDIKA,umumcikarangmedika@gmail.com,081281392641
3216,3216413,RS UMUM KARTIKA HUSADA SETU,umumkartikahusadasetu@gmail.com,081203501679
3216,3216414,RS UMUM AMANDA,umumamanda@gmail.com,081281757676
3216,3216415,RS UMUM RIDHOKA SALMA,umumridhokasalma@gmail.com,081227627829
3216,3216416,RS UMUM PERMATA KELUARGA LIPPO CIKARANG,umumpermatakeluargalippoc@gmail.com,081242350892
3216,3216417,RS UMUM TIARA,umumtiara@gmail.com,081292884250
3216,3216420,RS UMUM MEDIROSSA 2,umummedirossa2@gmail.com,081203310534
3216,3216421,RS UMUM PUSPA HUSADA,umumpuspahusada@gmail.com,081272097590
3275,3216423,RS UMUM KARTIKA HUSADA,umumkartikahusada@gmail.com,081289767741
3216,3216424,RS IBU DAN ANAK GIZAR,ibudananakgizar@gmail.com,081232145692
3216,3216425,RS UMUM BUNDA MULIA,umumbundamulia@gmail.com,081201004062
3216,3216426,RS UMUM KASIH INSANI SUKATANI,umumkasihinsanisukatani@gmail.com,081257661386
3275,3216427,RS DOKTER ADAM TALIB CIKUNIR,dokteradamtalibcikunir@gmail.com,081231907695
3216,3216432,RS IBU DAN ANAK SAYANG BUNDA,ibudananaksayangbunda@gmail.com,081226429883
3216,3216434,RS UMUM BUDI ASIH,umumbudiasih@gmail.com,081250992728
3216,3216435,RS UMUM TARUMAJAYA,umumtarumajaya@gmail.com,081260273667
3216,3216436,RS EMC CIKARANG,emccikarang@gmail.com,081241784249
3216,3216438,RS UMUM PINNA,umumpinna@gmail.com,081268012888
3216,3216439,RS UMUM DR. IQBALI TAUFAN,umumdriqbalitaufan@gmail.com,081299737523
3216,3216440,RS UMUM DAERAH CABANGBUNGIN,umumdaerahcabangbungin@gmail.com,081295267959
3216,3216441,RS UMUM PERMATA KELUARGA JABABEKA,umumpermatakeluargajababe@gmail.com,081222301540
3216,3216443,RS GRHA MM2100,grhamm2100@gmail.com,081267015749
3216,3216444,RS CENKA,cenka@gmail.com,081269273818
3275,3216445,RS EMC PEKAYON,emcpekayon@gmail.com,081277056383
3216,3216446,RS IBU DAN ANAK AISYAH QURRATAAIN,ibudananakaisyahqurrataai@gmail.com,081268939785
3216,3216447,RS IBU DAN ANAK NURUL ANNISA,ibudananaknurulannisa@gmail.com,081241382169
3275,3216448,RS MITRA KELUARGA PRATAMA,mitrakeluargapratama@gmail.com,081244101738
3216,3216449,RS ANANDA BABELAN,anandababelan@gmail.com,081229761760
3216,3216450,RS EKA BEKASI,ekabekasi@gmail.com,081299807019
3216,3216451,RS HERMINA METLAND CIBITUNG,herminametlandcibitung@gmail.com,081215610744
3216,3216462,RS DR ABDUL RADJAK CIBITUNG,drabdulradjakcibitung@gmail.com,081216946932
3216,3216463,RS PERMATA BUNDA,permatabunda@gmail.com,081260540893
3216,3216464,RS MITRA KELUARGA DELTAMAS,mitrakeluargadeltamas@gmail.com,081216213735
3217,3217002,RS UMUM DAERAH CILILIN,umumdaerahcililin@gmail.com,081223864058
3217,3217004,RS UMUM DAERAH LEMBANG,umumdaerahlembang@gmail.com,081278725151
3217,3217005,RS KARISMA CIMAREME,karismacimareme@gmail.com,081297425185
3217,3217006,RS UMUM IMC,umumimc@gmail.com,081243904092
3217,3217007,RS UMUM DAERAH CIKALONG WETAN,umumdaerahcikalongwetan@gmail.com,081212401933
3217,3217008,RS IBU DAN ANAK KARTINI,ibudananakkartini@gmail.com,081296331172
3217,3217009,RS IBU DAN ANAK GRAHA MEDIKA PADALARANG,ibudananakgrahamedikapada@gmail.com,081272866609
3217,3217042,RS JIWA PROVINSI JAWA BARAT,jiwaprovinsijawabarat@gmail.com,081210537710
3217,3217121,RS UMUM CAHYA KAWALUYAN,umumcahyakawaluyan@gmail.com,081266947713
3218,3218001,RS UMUM DAERAH PANDEGA PANGANDARAN,umumdaerahpandegapanganda@gmail.com,081258472434
3271,3271013,RS UMUM PMI BOGOR,umumpmibogor@gmail.com,081222003394
3271,3271024,RS UMUM SALAK,umumsalak@gmail.com,081223235178
3201,3271035,RS UMUM DR. MUHAMAD HASSAN TOTO,umumdrmuhamadhassantoto@gmail.com,081258242908
3271,3271046,RS JIWA DR. H. MARZOEKI MAHDI,jiwadrhmarzoekimahdi@gmail.com,081286512230
3271,3271072,RS UMUM AZRA,umumazra@gmail.com,081263631511
3271,3271104,RS UMUM DAERAH KOTA BOGOR,umumdaerahkotabogor@gmail.com,081269477384
3271,3271115,RS UMUM HERMINA BOGOR,umumherminabogor@gmail.com,081220345342
3271,3271126,BMC MAYAPADA HOSPITAL,bmcmayapadahospital@gmail.com,081289277489
3201,3271139,RS UMUM TRIMITRA,umumtrimitra@gmail.com,081268546078
3271,3271161,RS UMUM MELANIA,umummelania@gmail.com,081266979885
3271,3271162,RS IBU DAN ANAK PASUTRI,ibudananakpasutri@gmail.com,081282742484
3271,3271163,RS UMUM VANIA,umumvania@gmail.com,081252328959
3271,3271164,RS UMUM MULIA PAJAJARAN,umummuliapajajaran@gmail.com,081236390732
3271,3271166,RS UMUM BHAYANGKARA TK IV BOGOR,umumbhayangkaratkivbogor@gmail.com,081286708683
3271,3271168,RS GRAHA MEDIKA BOGOR,grahamedikabogor@gmail.com,081213537360
3272,3272014,"RS UMUM DAERAH R. SYAMSUDIN, SH",umumdaerahrsyamsudinsh@gmail.com,081220191159
3272,3272025,RS UMUM BHAYANGKARA SETUKPA LEMDIKPOL,umumbhayangkarasetukpalem@gmail.com,081224156285
3272,3272036,RS UMUM RIDOGALIH,umumridogalih@gmail.com,081229814982
3272,3272051,RS UMUM ASSYIFA SUKABUMI,umumassyifasukabumi@gmail.com,081209934671
3272,3272062,RS UMUM KARTIKA KASIH,umumkartikakasih@gmail.com,081232911387
3272,3272075,RS UMUM DAERAH AL-MULK,umumdaerahalmulk@gmail.com,081294805977
3273,3273015,RS UMUM PUSAT DR. HASAN SADIKIN,umumpusatdrhasansadikin@gmail.com,081263622109
3273,3273026,RSU BHAYANGKARA TK. II SARTIKA ASIH,bhayangkaratkiisartikaasi@gmail.com,081299508891
3273,3273030,RSAU DR. M. SALAMUN,rsaudrmsalamun@gmail.com,081286917770
3273,3273052,RS UMUM IMMANUEL BANDUNG,umumimmanuelbandung@gmail.com,081207280632
3273,3273063,RS UMUM SANTO YUSUP,umumsantoyusup@gmail.com,081277554518
3273,3273074,RS UMUM SANTO BORROMEUS,umumsantoborromeus@gmail.com,081228766196
3273,3273085,RS UMUM ADVENT BANDUNG,umumadventbandung@gmail.com,081210148689
3273,3273096,RS UMUM PINDAD,umumpindad@gmail.com,081202205365
3273,3273106,RS UMUM MUHAMMADIYAH,umummuhammadiyah@gmail.com,081218425279
3273,3273110,RS UMUM BUNGSU,umumbungsu@gmail.com,081227900800
3273,3273121,RS UMUM RAJAWALI,umumrajawali@gmail.com,081244689396
3273,3273145,RS UMUM HERMINA ARCAMANIK,umumherminaarcamanik@gmail.com,081259516613
3273,3273165,RS IBU DAN ANAK LIMIJATI,ibudananaklimijati@gmail.com,081269897564
3273,3273176,RS UMUM TK. IV 03.07.03 SARININGSIH,umumtkiv030703sariningsih@gmail.com,081279032977
3273,3273191,RS KHUSUS MATA CICENDO,khususmatacicendo@gmail.com,081223015498
3273,3273201,RS PARU DR. H. A. ROTINSULU,parudrharotinsulu@gmail.com,081255213691
